讀取 graph IO 失敗（將以空 feeds 繼續）：No module named 'onnx'
InferenceSession 建立失敗：[ONNXRuntimeError] : 6 : RUNTIME_EXCEPTION : Exception during initialization: unordered_map::at
2026-07-26 07:56:02.007333777 [I:onnxruntime:, inference_session.cc:583 TraceSessionOptions] Session Options {  execution_mode:0 execution_order:DEFAULT enable_profiling:0 optimized_model_filepath:"" enable_mem_pattern:1 enable_mem_reuse:1 enable_cpu_mem_arena:1 profile_file_prefix:onnxruntime_profile_ session_logid: session_log_severity_level:-1 session_log_verbosity_level:0 max_num_graph_transformation_steps:10 graph_optimization_level:3 intra_op_param:OrtThreadPoolParams { thread_pool_size: 0 auto_set_affinity: 0 allow_spinning: 1 dynamic_block_base_: 0 stack_size: 0 affinity_str:  set_denormal_as_zero: 0 } inter_op_param:OrtThreadPoolParams { thread_pool_size: 0 auto_set_affinity: 0 allow_spinning: 1 dynamic_block_base_: 0 stack_size: 0 affinity_str:  set_denormal_as_zero: 0 } use_per_session_threads:1 thread_pool_allow_spinning:1 use_deterministic_compute:0 config_options: {  } }
2026-07-26 07:56:03.019169789 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.40/self_attn/Unsqueeze_7_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.019179251 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/tp_encoders.0/self_attn/Unsqueeze_1_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.019186559 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/Unsqueeze_2_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.019197482 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/tp_encoders.0/self_attn/Shape_2_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.019206174 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/tp_encoders.1/self_attn/Gather_2_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.019211405 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.7/self_attn/Unsqueeze_6_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.019215866 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.34/self_attn/Gather_3_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.019229174 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.1/self_attn/Gather_3_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.019244174 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.22/self_attn/Unsqueeze_1_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.019257790 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.5/self_attn/Unsqueeze_7_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.019262944 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/tp_encoders.18/self_attn/Gather_1_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.019269251 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.10/self_attn/Gather_2_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.019294328 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.1/self_attn/Gather_1_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.019299713 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders0.0/self_attn/Shape_3_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.019307713 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/tp_encoders.11/self_attn/Shape_3_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.019312867 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.19/self_attn/Unsqueeze_6_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.019317252 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.7/self_attn/Unsqueeze_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.019322405 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/tp_encoders.18/self_attn/Shape_3_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.019326482 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.6/self_attn/Gather_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.019331636 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.20/self_attn/Unsqueeze_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.019335329 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.1/self_attn/Unsqueeze_1_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.019343713 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/tp_encoders.6/self_attn/Gather_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.019347790 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/tp_encoders.4/self_attn/Shape_2_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.019357944 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/tp_encoders.14/self_attn/Gather_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.019361636 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.43/self_attn/Shape_2_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.019365944 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.22/self_attn/Shape_3_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.019370252 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.47/self_attn/Shape_2_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.019376329 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders0.0/self_attn/Gather_2_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.019380175 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.0/self_attn/Gather_1_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.019384867 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/tp_encoders.3/self_attn/Unsqueeze_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.019389021 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.33/self_attn/Shape_1_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.019396790 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.9/self_attn/Gather_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.019401175 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.4/self_attn/Gather_1_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.019406560 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.19/self_attn/Shape_1_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.019409867 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.5/self_attn/Shape_3_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.019418175 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.36/self_attn/Unsqueeze_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.019427329 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.39/self_attn/Unsqueeze_6_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.019448021 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.4/self_attn/Gather_3_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.019454329 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/tp_encoders.2/self_attn/Unsqueeze_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.019460868 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.44/self_attn/Gather_3_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.019466021 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/tp_encoders.12/self_attn/Gather_2_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.019471637 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.31/self_attn/Gather_3_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.019475868 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.19/self_attn/Unsqueeze_7_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.019480791 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.3/self_attn/Gather_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.019487022 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/tp_encoders.19/self_attn/Gather_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.019490791 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/tp_encoders.11/self_attn/Gather_1_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.019494791 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.48/self_attn/Unsqueeze_7_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.019499022 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.31/self_attn/Gather_2_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.019510022 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/tp_encoders.17/self_attn/Shape_3_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.019516022 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/tp_encoders.14/self_attn/Unsqueeze_6_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.019526329 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.14/self_attn/Gather_3_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.019534483 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/tp_encoders.1/self_attn/Shape_2_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.019538330 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.32/self_attn/Gather_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.019548022 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.26/self_attn/Gather_2_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.019553483 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.22/self_attn/Shape_1_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.019566637 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.41/self_attn/Unsqueeze_7_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.019572714 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.5/self_attn/Unsqueeze_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.019579945 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/tp_encoders.14/self_attn/Shape_1_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.019586407 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.36/self_attn/Shape_2_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.019595945 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.29/self_attn/Gather_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.019612561 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders0.0/self_attn/Gather_1_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.019620868 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.48/self_attn/Unsqueeze_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.019630638 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.23/self_attn/Gather_2_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.019638945 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.44/self_attn/Gather_2_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.019645099 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.15/self_attn/Unsqueeze_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.019649099 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::Gather_929'. It is no longer used by any node.
2026-07-26 07:56:03.019653022 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.7/self_attn/Unsqueeze_7_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.019656792 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/tp_encoders.17/self_attn/Gather_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.019661099 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.20/self_attn/Gather_3_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.019665099 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/embed/Constant_1_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.019671099 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/embed/Constant_9_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.019675022 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/embed/Constant_14_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.019678638 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.7/self_attn/Shape_2_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.019698407 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.44/self_attn/Unsqueeze_7_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.019703715 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/embed/Constant_13_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.019708638 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/embed/Cast_1_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.019713176 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.33/self_attn/Unsqueeze_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.019723100 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.17/self_attn/Gather_2_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.019735792 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.44/self_attn/Gather_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.019742023 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.43/self_attn/Shape_1_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.019752023 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.2/self_attn/Unsqueeze_1_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.019758100 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.6/self_attn/Unsqueeze_7_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.019772023 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.17/self_attn/Unsqueeze_1_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.019776408 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.4/self_attn/Shape_2_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.019780331 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.47/self_attn/Gather_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.043775213 [I:onnxruntime:, graph_transformer.cc:15 Apply] GraphTransformer MatMulAddFusion modified: 0 with status: OK
2026-07-26 07:56:03.049254624 [I:onnxruntime:, graph_transformer.cc:15 Apply] GraphTransformer ReshapeFusion modified: 0 with status: OK
2026-07-26 07:56:03.049290393 [I:onnxruntime:, graph_transformer.cc:15 Apply] GraphTransformer FreeDimensionOverrideTransformer modified: 0 with status: OK
2026-07-26 07:56:03.049297163 [I:onnxruntime:, graph_transformer.cc:15 Apply] GraphTransformer GeluFusionL1 modified: 0 with status: OK
2026-07-26 07:56:03.049302701 [I:onnxruntime:, graph_transformer.cc:15 Apply] GraphTransformer LayerNormFusionL1 modified: 0 with status: OK
2026-07-26 07:56:03.055245421 [I:onnxruntime:, graph_transformer.cc:15 Apply] GraphTransformer QDQPropagationTransformer modified: 0 with status: OK
2026-07-26 07:56:03.060405600 [I:onnxruntime:, graph_transformer.cc:15 Apply] GraphTransformer EnsureUniqueDQForNodeUnit modified: 0 with status: OK
2026-07-26 07:56:03.065233469 [I:onnxruntime:, graph_transformer.cc:15 Apply] GraphTransformer RocmBlasAltImpl modified: 0 with status: OK
2026-07-26 07:56:03.088425425 [I:onnxruntime:, graph_transformer.cc:15 Apply] GraphTransformer TransposeOptimizer modified: 0 with status: OK
2026-07-26 07:56:03.097487006 [I:onnxruntime:, graph_transformer.cc:15 Apply] GraphTransformer Level1_RuleBasedTransformer modified: 1 with status: OK
2026-07-26 07:56:03.163986936 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders0.0/self_attn/pad_fn/Reshape_1_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.173540827 [I:onnxruntime:, graph_transformer.cc:15 Apply] GraphTransformer DoubleQDQPairsRemover modified: 0 with status: OK
2026-07-26 07:56:03.193320690 [I:onnxruntime:, graph_transformer.cc:15 Apply] GraphTransformer CommonSubexpressionElimination modified: 0 with status: OK
2026-07-26 07:56:03.200297800 [I:onnxruntime:, graph_transformer.cc:15 Apply] GraphTransformer ConstantFolding modified: 0 with status: OK
2026-07-26 07:56:03.205578825 [I:onnxruntime:, graph_transformer.cc:15 Apply] GraphTransformer MatMulAddFusion modified: 0 with status: OK
2026-07-26 07:56:03.210970927 [I:onnxruntime:, graph_transformer.cc:15 Apply] GraphTransformer ReshapeFusion modified: 0 with status: OK
2026-07-26 07:56:03.211005081 [I:onnxruntime:, graph_transformer.cc:15 Apply] GraphTransformer FreeDimensionOverrideTransformer modified: 0 with status: OK
2026-07-26 07:56:03.211012235 [I:onnxruntime:, graph_transformer.cc:15 Apply] GraphTransformer GeluFusionL1 modified: 0 with status: OK
2026-07-26 07:56:03.211018158 [I:onnxruntime:, graph_transformer.cc:15 Apply] GraphTransformer LayerNormFusionL1 modified: 0 with status: OK
2026-07-26 07:56:03.216926955 [I:onnxruntime:, graph_transformer.cc:15 Apply] GraphTransformer QDQPropagationTransformer modified: 0 with status: OK
2026-07-26 07:56:03.222242058 [I:onnxruntime:, graph_transformer.cc:15 Apply] GraphTransformer EnsureUniqueDQForNodeUnit modified: 0 with status: OK
2026-07-26 07:56:03.227031926 [I:onnxruntime:, graph_transformer.cc:15 Apply] GraphTransformer RocmBlasAltImpl modified: 0 with status: OK
2026-07-26 07:56:03.235075426 [I:onnxruntime:, graph_transformer.cc:15 Apply] GraphTransformer Level1_RuleBasedTransformer modified: 0 with status: OK
2026-07-26 07:56:03.240137219 [I:onnxruntime:, graph_transformer.cc:15 Apply] GraphTransformer DoubleQDQPairsRemover modified: 0 with status: OK
2026-07-26 07:56:03.260559316 [I:onnxruntime:, graph_transformer.cc:15 Apply] GraphTransformer CommonSubexpressionElimination modified: 0 with status: OK
2026-07-26 07:56:03.267374809 [I:onnxruntime:, graph_transformer.cc:15 Apply] GraphTransformer ConstantFolding modified: 0 with status: OK
2026-07-26 07:56:03.272530065 [I:onnxruntime:, graph_transformer.cc:15 Apply] GraphTransformer MatMulAddFusion modified: 0 with status: OK
2026-07-26 07:56:03.277732320 [I:onnxruntime:, graph_transformer.cc:15 Apply] GraphTransformer ReshapeFusion modified: 0 with status: OK
2026-07-26 07:56:03.277763628 [I:onnxruntime:, graph_transformer.cc:15 Apply] GraphTransformer FreeDimensionOverrideTransformer modified: 0 with status: OK
2026-07-26 07:56:03.277771705 [I:onnxruntime:, graph_transformer.cc:15 Apply] GraphTransformer GeluFusionL1 modified: 0 with status: OK
2026-07-26 07:56:03.277776936 [I:onnxruntime:, graph_transformer.cc:15 Apply] GraphTransformer LayerNormFusionL1 modified: 0 with status: OK
2026-07-26 07:56:03.283632732 [I:onnxruntime:, graph_transformer.cc:15 Apply] GraphTransformer QDQPropagationTransformer modified: 0 with status: OK
2026-07-26 07:56:03.288879834 [I:onnxruntime:, graph_transformer.cc:15 Apply] GraphTransformer EnsureUniqueDQForNodeUnit modified: 0 with status: OK
2026-07-26 07:56:03.293662165 [I:onnxruntime:, graph_transformer.cc:15 Apply] GraphTransformer RocmBlasAltImpl modified: 0 with status: OK
[1;31m2026-07-26 07:56:20.937355695 [E:onnxruntime:, inference_session.cc:2117 operator()] Exception during initialization: unordered_map::at[m

第一輪（帶 provider_options）未偵測到加速，改以空 options 重試一次...
InferenceSession 建立失敗：[ONNXRuntimeError] : 6 : RUNTIME_EXCEPTION : Exception during initialization: unordered_map::at
2026-07-26 07:56:21.025602273 [I:onnxruntime:, inference_session.cc:583 TraceSessionOptions] Session Options {  execution_mode:0 execution_order:DEFAULT enable_profiling:0 optimized_model_filepath:"" enable_mem_pattern:1 enable_mem_reuse:1 enable_cpu_mem_arena:1 profile_file_prefix:onnxruntime_profile_ session_logid: session_log_severity_level:-1 session_log_verbosity_level:0 max_num_graph_transformation_steps:10 graph_optimization_level:3 intra_op_param:OrtThreadPoolParams { thread_pool_size: 0 auto_set_affinity: 0 allow_spinning: 1 dynamic_block_base_: 0 stack_size: 0 affinity_str:  set_denormal_as_zero: 0 } inter_op_param:OrtThreadPoolParams { thread_pool_size: 0 auto_set_affinity: 0 allow_spinning: 1 dynamic_block_base_: 0 stack_size: 0 affinity_str:  set_denormal_as_zero: 0 } use_per_session_threads:1 thread_pool_allow_spinning:1 use_deterministic_compute:0 config_options: {  } }
2026-07-26 07:56:21.025645658 [I:onnxruntime:, inference_session.cc:491 ConstructorCommon] Creating and using per session threadpools since use_per_session_threads_ is true
2026-07-26 07:56:21.025658658 [I:onnxruntime:, inference_session.cc:509 ConstructorCommon] Dynamic block base set to 0
2026-07-26 07:56:21.025976737 [V:onnxruntime:Default, env.cc:227 ThreadMain] pthread_setaffinity_np succeed for thread: 683, index: 2, mask: {3, }
2026-07-26 07:56:21.026030583 [V:onnxruntime:Default, env.cc:227 ThreadMain] pthread_setaffinity_np succeed for thread: 686, index: 5, mask: {6, }
2026-07-26 07:56:21.025976737 [V:onnxruntime:Default, env.cc:227 ThreadMain] pthread_setaffinity_np succeed for thread: 682, index: 1, mask: {2, }
2026-07-26 07:56:21.025976660 [V:onnxruntime:Default, env.cc:227 ThreadMain] pthread_setaffinity_np succeed for thread: 681, index: 0, mask: {1, }
2026-07-26 07:56:21.025976583 [V:onnxruntime:Default, env.cc:227 ThreadMain] pthread_setaffinity_np succeed for thread: 684, index: 3, mask: {4, }
2026-07-26 07:56:21.026040660 [V:onnxruntime:Default, env.cc:227 ThreadMain] pthread_setaffinity_np succeed for thread: 685, index: 4, mask: {5, }
2026-07-26 07:56:21.026857203 [V:onnxruntime:Default, env.cc:227 ThreadMain] pthread_setaffinity_np succeed for thread: 687, index: 6, mask: {7, }
2026-07-26 07:56:21.375380264 [I:onnxruntime:Default, neuron_execution_provider.cc:119 NeuronExecutionProvider] Neuron Execution Provider Version (ORT): 1.20.2.1
2026-07-26 07:56:21.375435264 [I:onnxruntime:Default, neuron_execution_provider.cc:124 NeuronExecutionProvider] Create Neuron Execution Provider successfully.
2026-07-26 07:56:21.375455418 [I:onnxruntime:, inference_session.cc:1669 Initialize] Initializing session.
2026-07-26 07:56:21.375468957 [I:onnxruntime:Default, bfc_arena.cc:29 BFCArena] Creating BFCArena for Cpu with following configs: initial_chunk_size_bytes: 1048576 max_dead_bytes_per_chunk: 134217728 initial_growth_chunk_size_bytes: 2097152 max_power_of_two_extend_bytes: 1073741824 memory limit: 18446744073709551615 arena_extend_strategy: 0
2026-07-26 07:56:21.375474495 [V:onnxruntime:Default, bfc_arena.cc:66 BFCArena] Creating 21 bins of max chunk size 256 to 268435456
2026-07-26 07:56:21.375668265 [I:onnxruntime:, graph_partitioner.cc:898 InlineFunctionsAOT] This model does not have any local functions defined. AOT Inlining is not performed
2026-07-26 07:56:21.382764530 [I:onnxruntime:, graph_transformer.cc:15 Apply] GraphTransformer EnsureUniqueDQForNodeUnit modified: 0 with status: OK
2026-07-26 07:56:21.394147585 [I:onnxruntime:, graph_transformer.cc:15 Apply] GraphTransformer Level1_RuleBasedTransformer modified: 1 with status: OK
2026-07-26 07:56:21.492575520 [I:onnxruntime:, graph_transformer.cc:15 Apply] GraphTransformer DoubleQDQPairsRemover modified: 0 with status: OK
2026-07-26 07:56:21.603083359 [I:onnxruntime:, constant_sharing.cc:248 ApplyImpl] Total shared scalar initializer count: 2883
